date,route_id,route_status,origin_country,destination_country,shipping_method,trade_route_type,distance_km,estimated_transit_days,shipping_delay_days,port_congestion_index,container_availability_index,weather_disruption_score,geopolitical_risk_score,trade_volume_tonnes,freight_cost_usd,carbon_emissions_tonnes,origin_active_event_count,origin_active_event_risk,destination_active_event_count,destination_active_event_risk,covid_supply_shock_active,russia_ukraine_war_active,events_warmup,fuel_cost_index,commodity_price_index,natural_gas_price,steel_price,wheat_price,copper_price,origin_region,origin_event_region,origin_income_group,origin_port_capacity_index,origin_logistics_performance_index,origin_trade_dependency_score,origin_gdp_per_capita,origin_population,origin_iso3,destination_region,destination_event_region,destination_income_group,destination_port_capacity_index,destination_logistics_performance_index,destination_trade_dependency_score,destination_gdp_per_capita,destination_population,destination_iso3
01/17/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.18,69.95,58.91,11.09,82.18,13221.91,4598.97,5715.17,85,1979.33,74,1560.58,0,0,0,65.15,55.5,3.360836032,601.4090579,210.6937909,7098.346352,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/24/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,4.83,11.45,60.59,46.17,78.83,13598.37,4524.51,5877.89,85,1944.25,76,1653.83,0,0,0,64.66,49.9,2.435474114,599.5440502,217.8810329,7277.281042,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/31/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.78,37.11,73.95,18.66,52.1,16597.72,4410.73,7174.36,88,2014.53,77,1659.02,0,0,0,55.8,46.39,2.737739867,654.2947783,272.8868669,6695.831214,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/07/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.0,88.59,65.11,82.39,69.77,14614.64,4454.87,6317.18,87,2009.23,80,1775.13,0,0,0,58.45,43.0,3.244687281,623.7349116,189.9405934,7025.706148,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/14/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.33,50.37,61.73,60.74,76.55,13854.53,4529.47,5988.62,88,2060.04,79,1745.44,0,0,0,61.66,35.91,2.388936096,598.7486521,225.0747932,6722.372612,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/21/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,3.32,37.98,80.97,66.78,38.05,18174.28,4497.62,7855.83,88,2046.25,82,1827.1,0,0,0,64.88,66.42,3.356499215,640.888315,229.3538634,7076.615127,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/28/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,0.54,56.44,72.23,4.43,55.55,16210.93,4332.96,7007.17,86,1994.91,83,1835.27,0,0,0,57.6,49.62,2.879837301,669.5103775,241.7157265,6731.396103,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
03/06/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.04,52.4,72.02,6.63,55.95,16165.51,4484.89,6987.54,84,1911.51,84,1859.97,0,0,0,59.07,43.42,2.812589596,627.8905153,221.9596631,6877.569748,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
03/13/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,4.34,80.01,96.11,80.44,7.77,21572.83,4361.85,9324.86,86,1953.49,81,1840.6,0,0,0,54.47,40.42,3.355479984,600.517631,226.1610108,6701.255382,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
03/20/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,9.72,94.7,67.68,16.63,64.64,15190.38,4462.73,6566.04,85,1933.22,83,1911.74,0,0,0,54.02,37.86,3.222131656,534.4081884,212.1670287,7195.340873,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
03/27/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.14,84.01,93.62,31.64,12.76,21013.37,4541.79,9083.03,81,1800.02,83,1877.91,0,0,0,64.06,49.9,2.819516917,546.7443168,225.3825388,7257.535335,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
04/03/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.08,33.07,60.84,71.27,78.32,13655.11,4601.4,5902.42,79,1763.69,88,1960.43,0,0,0,66.78,52.49,3.579664902,584.7387648,213.1361545,6929.613829,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
04/10/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.3,57.66,83.64,10.87,32.72,18772.53,4458.56,8114.43,80,1865.18,87,1929.61,0,0,0,59.64,38.91,2.459468336,569.5243899,232.4314378,7011.471398,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
04/17/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.11,48.64,69.1,55.93,61.79,15510.53,4555.43,6704.43,80,1841.65,84,1879.63,0,0,0,65.02,43.39,3.307967803,590.6514349,212.6077933,6565.422576,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
04/24/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.68,90.61,92.86,76.66,14.27,20843.23,4558.77,9009.49,79,1829.32,82,1868.79,0,0,0,61.81,52.65,3.296550629,602.8324962,227.5420079,6910.097006,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
05/01/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.02,29.03,91.54,64.22,16.93,20545.21,4410.0,8880.67,76,1777.6,81,1877.49,0,0,0,56.77,42.81,2.84522678,626.4846377,219.4147437,6984.938615,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
05/08/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.29,34.28,58.38,33.85,83.24,13103.47,4550.87,5663.98,77,1820.05,81,1866.2,0,0,0,61.81,67.51,3.163066511,596.4750611,242.521005,7786.237927,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
05/15/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.93,88.92,54.37,48.22,91.27,12202.77,4632.0,5274.65,77,1791.81,80,1883.17,0,0,0,67.69,41.5,2.374443212,624.3250822,218.9721255,6666.409892,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
05/22/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,1.43,7.99,96.7,62.13,6.6,21704.13,4383.92,9381.61,74,1638.41,80,1934.51,0,0,0,59.82,50.96,3.46201351,603.2237207,184.5393506,7439.253172,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
05/29/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.43,67.66,88.16,71.61,23.67,19788.34,4643.9,8553.51,75,1637.38,80,1906.22,0,0,0,67.82,57.92,2.907548932,501.2266717,245.23843,7299.057632,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
06/05/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.55,9.0,52.25,32.66,95.5,11727.88,4292.49,5069.37,80,1741.47,76,1820.94,0,0,0,46.9,24.57,2.73863849,553.0332303,201.885354,7084.190921,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
06/12/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.54,77.18,66.16,72.02,67.67,14850.58,4590.39,6419.16,83,1762.84,75,1764.38,0,0,0,64.11,60.32,3.524504613,592.7956222,206.9246732,7527.586145,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
06/19/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,4.87,33.11,66.26,47.01,67.49,14871.1,4461.85,6428.03,83,1794.31,76,1752.67,0,0,0,60.44,32.68,2.647828155,539.5152629,208.0867741,7111.631642,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
06/26/2016,R46,Disrupted,Canada,France,Rail,Agriculture,8645,7,12.77,31.75,59.95,70.86,80.09,13456.66,4591.04,5816.64,79,1718.2,78,1836.42,0,0,0,58.5,50.58,2.295769352,629.9964365,247.4887619,7116.747759,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
07/03/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.51,50.95,69.07,85.23,61.86,15503.14,4475.12,6701.23,80,1766.17,80,1914.88,0,0,0,60.46,36.68,2.221685413,676.5375416,177.2865157,6984.063804,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
07/10/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.98,59.02,65.58,66.41,68.84,14719.82,4328.53,6362.64,82,1697.65,80,1934.36,0,0,0,50.06,66.1,3.303004976,660.9380926,282.7549707,7367.070665,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
07/17/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,4.08,78.66,56.06,42.69,87.88,12583.2,4423.18,5439.09,81,1699.64,78,1918.2,0,0,0,58.9,49.07,2.359785324,589.3278565,241.1211362,7328.94077,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
07/24/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,2.61,37.2,76.65,91.16,46.7,17204.53,4437.07,7436.66,88,1860.24,78,1899.84,0,0,0,61.79,60.83,3.877397091,674.5363068,224.4647783,6812.296814,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
07/31/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,4.45,34.62,96.87,79.78,6.26,21741.98,4557.8,9397.97,87,1851.81,78,1865.62,0,0,0,67.39,36.39,1.959035296,607.4333729,218.90212,6604.225842,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
08/07/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.17,55.72,94.58,2.85,10.84,21228.61,4422.58,9176.07,84,1838.87,78,1855.08,0,0,0,57.41,48.5,3.848228184,583.1457014,225.7110815,6939.105809,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
08/14/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.28,17.12,73.21,32.96,53.58,16431.75,4422.95,7102.63,86,1832.91,77,1840.02,0,0,0,55.96,36.93,3.105508734,569.3298668,230.4224486,6759.988431,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
08/21/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.63,50.02,71.0,13.59,58.0,15935.94,4433.05,6888.31,83,1779.85,77,1906.41,0,0,0,57.49,43.48,2.951643444,584.8765157,232.9043117,6980.942628,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
08/28/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,1.85,9.63,57.64,38.55,84.72,12937.56,4463.69,5592.26,82,1800.25,79,1984.22,0,0,0,64.58,56.07,2.727540457,580.5911591,231.1120893,7371.23144,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
09/04/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.24,90.13,59.13,1.29,81.74,13271.88,4527.37,5736.77,86,1904.45,81,2034.14,0,0,0,61.64,49.3,3.199568057,608.5208111,221.7916136,6862.809503,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
09/11/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,0.12,23.52,80.72,15.41,38.57,18116.63,4320.65,7830.91,83,1825.59,81,2032.01,0,0,0,57.35,41.53,2.981182649,608.0286991,216.0532316,6987.152986,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
09/18/2016,R46,Disrupted,Canada,France,Rail,Agriculture,8645,7,13.52,95.2,79.33,76.79,41.33,17806.7,4666.99,7696.94,82,1824.85,88,2210.08,0,0,0,62.57,54.54,3.551650941,600.152301,216.9745343,7017.40682,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
09/25/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,7.84,89.39,57.81,10.05,84.37,12976.06,4522.18,5608.9,83,1845.75,83,1993.37,0,0,0,60.49,54.44,3.057113824,621.8469085,216.1018344,7254.529265,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
10/02/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,10.52,94.85,64.78,33.64,70.43,14540.82,4641.05,6285.27,81,1783.28,81,1972.92,0,0,0,64.84,57.64,3.075150881,659.5323137,242.6754019,6325.9332,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
10/09/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,2.4,11.58,86.54,36.52,26.92,19423.46,4353.36,8395.79,81,1764.34,82,1977.68,0,0,0,56.49,44.6,2.818193894,647.4777068,231.8711344,6817.989912,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
10/16/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,2.76,4.66,70.88,37.17,58.23,15909.71,4388.65,6876.97,76,1645.83,79,1885.62,0,0,0,58.36,27.96,2.971527188,525.7551016,161.1922273,7063.385108,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
10/23/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,10.86,55.21,95.05,97.35,9.9,21333.53,4545.74,9221.42,69,1501.08,81,1906.88,0,0,0,58.04,49.27,3.153900884,472.3039433,233.1180155,7360.023687,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
10/30/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.3,45.78,78.82,69.87,42.36,17690.68,4354.2,7646.8,70,1527.47,80,1800.01,0,0,0,52.68,33.58,2.144915804,646.7159956,223.8947239,6852.429266,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
11/06/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,3.25,33.85,97.22,25.07,5.56,21820.49,4445.3,9431.9,73,1640.48,80,1805.6,0,0,0,61.48,23.9,2.325907289,531.6560651,219.6258249,6437.034188,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
11/13/2016,R46,Normal,Canada,France,Rail,Agriculture,8645,7,3.42,42.07,75.95,12.33,48.11,17046.23,4445.9,7368.23,72,1634.14,74,1695.26,0,0,0,61.31,52.14,3.371632047,588.7617299,212.2296309,7185.913434,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
11/20/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.47,75.7,74.15,0.36,51.7,16642.79,4467.86,7193.84,74,1680.98,74,1692.26,0,0,0,60.03,42.65,3.085432719,541.4943487,242.4822544,6809.391283,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
11/27/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.36,78.06,56.97,5.47,86.07,12785.95,4467.52,5526.73,76,1720.16,68,1530.47,0,0,0,58.83,33.96,2.908008332,509.9009781,238.9505292,6643.100002,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
12/04/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.32,92.44,64.42,61.22,71.17,14458.14,4418.26,6249.53,80,1763.98,66,1520.45,0,0,0,52.92,33.13,3.009216967,627.0731364,204.5424466,6812.696383,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
12/11/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,6.66,22.6,69.42,2.74,61.17,15580.44,4459.61,6734.65,79,1750.79,63,1458.47,0,0,0,57.9,52.4,3.173790853,637.957758,228.1410457,6944.642393,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
12/18/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.84,56.69,53.66,9.92,92.67,12044.83,4509.16,5206.38,79,1770.36,69,1545.45,0,0,0,58.29,25.3,2.73012016,571.17448,200.5668653,6818.576601,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
12/25/2016,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.94,3.37,55.65,26.64,88.7,12490.24,4416.65,5398.9,79,1779.78,70,1534.12,0,0,0,55.99,10.48,2.610847637,470.4478854,192.4076367,6338.330183,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/01/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,10.35,65.33,64.21,97.11,71.58,14411.51,4552.85,6229.37,78,1804.04,69,1547.5,0,0,0,59.19,44.09,3.097922628,572.6877776,207.4656555,7269.119859,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/08/2017,R46,Normal,Canada,France,Rail,Agriculture,8645,7,2.82,9.8,79.3,1.14,41.39,17799.64,4444.62,7693.9,79,1797.59,68,1497.07,0,0,0,62.02,58.66,2.510813611,619.5902003,237.2478694,7382.462512,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/15/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,9.65,47.69,53.01,72.78,93.99,11897.45,4692.55,5142.67,77,1712.71,71,1556.77,0,0,0,69.43,60.64,3.204126378,526.0544216,239.0625009,7195.456597,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/22/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.37,47.25,58.44,3.34,83.12,13117.02,4478.5,5669.83,75,1667.38,70,1510.28,0,0,0,60.87,35.46,2.148708198,609.167996,230.2617084,6658.694299,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
01/29/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,9.5,46.62,56.13,85.04,87.74,12598.42,4567.31,5445.67,74,1631.07,72,1579.79,0,0,0,61.29,57.06,3.514577819,599.2345075,234.5019157,6939.55254,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/05/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,5.93,13.24,58.01,78.96,83.98,13019.9,4471.03,5627.85,76,1741.17,70,1527.33,0,0,0,59.63,55.94,3.236298741,628.964575,230.3235657,6998.043605,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
02/12/2017,R46,Delayed,Canada,France,Rail,Agriculture,8645,7,8.74,18.17,50.82,99.63,98.36,11406.71,4388.95,4930.55,75,1743.48,69,1543.1,0,0,0,50.41,41.09,3.128014867,605.9790184,207.1703681,7179.638317,North America,North America,Upper middle income,39.28,65.42,57.34,72932,89409749,CAN,Europe & Central Asia,Europe,Low income,38.47,36.64,98.66,29693,649061058,FRA
